image_url,page_url,summary,table,top_songs,songs
https://img4.bdbphotos.com/images/120x156/s/k/skyitc2h56beeb.jpg?skj2io4l,https://www.famousfix.com/topic/dr-mangalampalli-balamuralikrishna,"Mangalampalli Balamuralikrishna (6 July 1930 – 22 November 2016) was an Indian Carnatic vocalist, musician, multi-instrumentalist, playback singer, composer, and character actor. He was awarded the Madras Music Academy's Sangeetha Kalanidhi in 1978. He has garnered two National Film Awards (1976, 1987), the Sangeet Natak Akademi Award in 1975, the Padma Vibhushan, India's second-highest civilian honor in 1991, for his contribution towards arts, the Mahatma Gandhi Silver Medal from UNESCO in 1995, the Chevalier of the Ordre des Arts et des Lettres by the French Government in 2005, the Sangeetha Kalanidhi by Madras Music Academy, and the Sangeetha Kalasikhamani in 1991, by the Fine Arts Society, Chennai to name a few.",,"
					RankTitle
				
				
					
						1
						Oliyilea (Language: Tamil; Film: Azagki; Film Artists: Parthiban, Nandita Dass)						
					
				
					
						2
						Vinnathaandi Varuvaayaa						
					
				
					
						3
						O My Friend						
					
				
					
						4
						Vizhi Moodi						
					
				
					
						5
						Behka						
					
				
					
						6
						Usure Pogudhey						
					
				
					
						7
						Behene De Mujhe Behene De						
					
				
					
						8
						Usure Poyene						
					
				
					
						9
						Rojamalarae (Language: Tamil; Film: Love Marriage)						
					
				
					
						10
						I Am In Love						
					
																	
			","
					
						02_Kaatrai Konjam
						
					
				
					
						06_Yennodu Vaa Vaa
						
					
				
					
						Aahatein
						
					
				
					
						Aankhein
						
					
				
					
						Aasai Mugam
						
					
				
					
						Absolution
						
					
				
					
						Adada Oru
						
					
				
					
						Adhigora Choodu
						
					
				
					
						Ale Ale
						
					
				
					
						Apollo (From ""Sishya"")
						
					
				
					
						Arere Chandrakala
						
					
				
					
						Arey Arey
						
					
				
					
						Ava Enna
						
					
				
					
						Ayayaya (From ""Indran"")
						
					
				
					
						Aye Sinamika
						
					
				
					
						Badhulu Thochanai
						
					
				
					
						Balle Lakka
						
					
				
					
						Beautiful Girl
						
					
				
					
						Beautiful Girl - From ""Life Is Beautiful""
						
					
				
					
						Behene De Mujhe Behene De
						
					
				
					
						Behka
						
					
				
					
						Bommlattam (From ""Bose"")
						
					
				
					
						Brochevaarevarura
						
					
				
					
						Champesinde [www.AtoZmp3.in]
						
					
				
					
						Chilipiga
						
					
				
					
						Chilipiga - From ""Orange""
						
					
				
					
						Chillax
						
					
				
					
						Choododhu
						
					
				
					
						Collegikku (From ""Kovil"")
						
					
				
					
						Devatha
						
					
				
					
						Devatha - From ""Potugadu""
						
					
				
					
						Dhimu Dhimu
						
					
				
					
						Dola Dola Dola
						
					
				
					
						Dongalam
						
					
				
					
						Edamporul Patha (From ""Chithiram Pesuthadi"")
						
					
				
					
						Emantave
						
					
				
					
						Emundo
						
					
				
					
						Enakulle Oruvitha
						
					
				
					
						Engu Senfrayamma (Language: Tamil; Film: Lovely; Film Artists: Karthik, Malavika)
						
					
				
					
						Enna Seyya (From ""Parthipan Kanavu"")
						
					
				
					
						Ennoda Vaa Vaa Song Teaser (Song Promo)
						
					
				
					
						Erumbu Onnu (Language: Tamil; Film: Gajendra; Film Artists: Vijayakanth, Sneha)
						
					
				
					
						Gadhithalupula
						
					
				
					
						girl friend
						
					
				
					
						Godava Godava
						
					
				
					
						Gore Gore
						
					
				
					
						Hanuman Chalisa by Karthik
						
					
				
					
						Happy
						
					
				
					
						Happy - From ""Happy""
						
					
				
					
						Hasili Fisiliye
						
					
				
					
						Hello Hello
						
					
				
					
						Hey Po
						
					
				
					
						Hola Hola
						
					
				
					
						Hoyna
						
					
				
					
						I Am In Love
						
					
				
					
						I Dont Want Luv (From ""Kick"")
						
					
				
					
						I Love You Da
						
					
				
					
						Ilamai (From ""Dhanam"")
						
					
				
					
						Indian Monsoon
						
					
				
					
						Innoru Bhoomi (From ""Kaiyodu Kai"")
						
					
				
					
						Jiya Se Jiya
						
					
				
					
						Jiya Se Jiya - www.Songs.PK
						
					
				
					
						Kaalangathale
						
					
				
					
						Kaalathai Mathikkinra (From ""King"")
						
					
				
					
						Kaatrai Konjam
						
					
				
					
						Kalakku
						
					
				
					
						Kan Pesum Varthaigal (From ""7/G Rainbow Colony"")
						
					
				
					
						Kangal Kalangida (From ""Oru Kalluriyin Kadhai"")
						
					
				
					
						Kanimozhiye
						
					
				
					
						Kanimozhiye-StarMusiQ.Com
						
					
				
					
						Kannai Simittina (From ""Jai"")
						
					
				
					
						kannula baasalu
						
					
				
					
						Khuda Hafiz
						
					
				
					
						Khuda Hafiz (from the film 'Yuva')
						
					
				
					
						Koti Koti  - DownloadSouthMP3.Com
						
					
				
					
						Krishna Nee Begane
						
					
				
					
						Lesa Parakkudhu
						
					
				
					
						Maha Ganapathim
						
					
				
					
						Manasil (From ""Nam Nadu"")
						
					
				
					
						Mangalam
						
					
				
					
						Maro Maro
						
					
				
					
						Maya O Maya
						
					
				
					
						Meesai Mulai Vida
						
					
				
					
						Meghaallo
						
					
				
					
						Meghama (From ""Journey"")
						
					
				
					
						Mila Mila (From ""Kerintha"")
						
					
				
					
						Naanum Neeum (From ""Sollitharava"")
						
					
				
					
						Nagumomu
						
					
				
					
						Nalamalla
						
					
				
					
						Nanaati Bratuku
						
					
				
					
						Nanda Kumara
						
					
				
					
						Nanu Choopagala
						
					
				
					
						Nathirinna (From ""Unnai Paartha Naal Mudhal"")
						
					
				
					
						Nee Jathaga
						
					
				
					
						Neeli Neeli - From ""Alludu Seenu""
						
					
				
					
						Neetho Vunte (From ""Josh"")
						
					
				
					
						Nenjankuzhi
						
					
				
					
						Netruvarai (From ""Kashmir"")
						
					
				
					
						New New
						
					
				
					
						Neyum Naanum (From ""Kovai Brothers"")
						
					
				
					
						Nijamena
						
					
				
					
						Nijanga Nenena
						
					
				
					
						Niluvaddham
						
					
				
					
						Ninnu Samputale
						
					
				
					
						O My Friend
						
					
				
					
						Oh Oh Oh My Friend
						
					
				
					
						Oka Maru
						
					
				
					
						Oliyilea (Language: Tamil; Film: Azagki; Film Artists: Parthiban, Nandita Dass)
						
					
				
					
						Olli Olli (From ""Aathi"")
						
					
				
					
						Oopiri
						
					
				
					
						Oore Oore
						
					
				
					
						Oorugalle
						
					
				
					
						Ore Oru Paarvaiyaal (From ""Anbay Unvasam"")
						
					
				
					
						Oru Maalai
						
					
				
					
						Oru Naalaikkul
						
					
				
					
						Oru Ooril
						
					
				
					
						Ovvundraai Thirudugiraai
						
					
				
					
						Pacha velugu
						
					
				
					
						Padham Vedichi
						
					
				
					
						Padham Vedichi (From ""Sega"")
						
					
				
					
						Pibare Ramarasam
						
					
				
					
						Pilichina
						
					
				
					
						Poovin Vaydhenna
						
					
				
					
						Puttintollu Tharimesaru
						
					
				
					
						Puyalae Puyalae (From ""Kovil"")
						
					
				
					
						Rayalaseema Rani (From ""Thaka Thimi Thaa"")
						
					
				
					
						Regumullole
						
					
				
					
						Rekkalochina Prema - From ""Bus Stop""
						
					
				
					
						Rojamalarae (Language: Tamil; Film: Love Marriage)
						
					
				
					
						Sama Kodhanghi Sagunam
						
					
				
					
						Saradaga..Chandamaamane
						
					
				
					
						Seethakoka Nachchave
						
					
				
					
						Siru Paarvayale (From ""Bheema"")
						
					
				
					
						Swaasye
						
					
				
					
						Therintho Theriyamalo
						
					
				
					
						Thulura Vayasu (From ""Thullura Vayasu"")
						
					
				
					
						Tribute to Bharathiyar
						
					
				
					
						Usure Pogudhey
						
					
				
					
						Usure Poyene
						
					
				
					
						Uyire En Uyire
						
					
				
					
						Vaada Vaada (Male)
						
					
				
					
						Vaanam Engay
						
					
				
					
						Vachukka Solli ( From ""Jai Surya"")
						
					
				
					
						Vanathu Nilavukku
						
					
				
					
						Vedam
						
					
				
					
						Vedhane
						
					
				
					
						Veera Veera
						
					
				
					
						Venmegangal
						
					
				
					
						Vinnaithaandi Varuvaaya
						
					
				
					
						Vinnaithaandi Varuvaayaa
						
					
				
					
						Vinnathaandi Varuvaayaa
						
					
				
					
						Vintunnavaa
						
					
				
					
						Vizhi Moodi
						
					
				
					
						Vizhigalile
						
					
				
					
						Yedo Yedo
						
					
				
					
						Yelo Yelo Vennela
						
					
				
					
						Yen Uyirey
						
					
				
					
						Yenno Yenno
						
					
				
					
						Yennodu Vaa Vaa
						
					
				
					
						Yenthentha Dhooram Song Teaser (Song Promo)
						
					
				
					
						Yetho Yetho (From ""Thullura Vayasu"")
						
					
				
					
						Yevvaro
						
					
				
					
						Yevvaro - From ""Body Guard""
						
					
				"
https://img4.bdbphotos.com/images/120x156/l/3/l3zp3ok1g1jzpz.jpg?skj2io4l,https://www.famousfix.com/topic/srinivas,"Srinivasan Doraiswamy, known by his stage name Srinivas, is an Indian Playback Singer who has sung over 2000 songs in Tamil, Malayalam, Telugu, Kannada and Hindi. He has also worked independently as a music composer, working on films and private albums.",,,
https://img4.bdbphotos.com/images/120x156/a/z/azk9tu1knu5qnuut.jpg?skj2io4l,https://www.famousfix.com/topic/shalini-singh,"Shalini Singh, popularly called as Pop Shalini, is a singer from Tamil Nadu, India. She released an album 'Shalini' when she was only 13. She has sung over 5000 songs in various Indian languages for Indian films and albums. She has sung for the likes of A.R.Rahman, Harris Jayaraj, Illayaraja, Yuvan Shankar Raja, Vidhyasagar and many others.",,,
https://img4.bdbphotos.com/images/120x156/i/s/isxluh88jv5cvj.jpg?skj2io4l,https://www.famousfix.com/topic/latha,"Latha Rajinikanth is an Indian film producer, playback singer, and the wife of actor Rajinikanth.",,,
https://img4.bdbphotos.com/images/120x156/9/q/9qxe8b4dz8st84sb.jpg?skj2io4l,https://www.famousfix.com/topic/s-j-jananiy,"Subramanian Jaya Jananiy, also known as Cuddalore Janani and S. J. Janani, is an Indian musician, singer-songwriter, multi-instrumentalist and composer based in Chennai, Tamil Nadu. She was bestowed with National Child Award for Exceptional Achievement in 2001 by Government of India. Jananiy was also awarded with Kalai Ilamani Award in 2003 by Government of Tamil Nadu. Jananiy is trained in Carnatic classical music, Hindustani classical music and Western Classical Music. She is also a keyboardist and pianist and plays violin, veena and guitar for studio recording. Jananiy is a B HIGH Grade Artiste at All India Radio.",,,
https://img4.bdbphotos.com/images/120x156/z/q/zq2wury49l0n04ny.jpg?skj2io4l,https://www.famousfix.com/topic/sayanora-philip,Sayanora Philip (born 1 March 1984) is an Indian playback singer who works in Malayalam and Tamil film industry.,,,
https://img4.bdbphotos.com/images/120x156/n/f/nfx74wfb34qjb437.jpg?skj2io4l,https://www.famousfix.com/topic/maria-roe-vincent-41644309,"Maria Roe Vincent is a singer, composer and vocal arranger. She has worked with the Indian music industry's best music directors such as A. R. Rahman, Harris Jayaraj, D. Imman, Vijay Antony, Srinivas, Anirudh Ravichander, S. J. Surya and Joshua Sridhar. Her hit songs include ""Adiye"" from the movie Kadal and ""Hey"" from the movie Vanakkam Chennai. Her vocal arrangements have been featured in block buster movies such as Kadal, Mariyan, Highway, Million Dollar Arm, Yaamirukka Bayamey and many more. Her work has called her to arrange and produce for various TV shows such as Vijay TV's Airtel Super Singer in Chennai and Mazhavil Manorama's Josco Indian Voice in Kerala and Superstar in Astro TV, Malaysia. She conducts a choral vocal group named El Fé, is the lead singer of her band Overtone and performs in various shows and concerts with them.",,,
https://img4.bdbphotos.com/images/120x156/n/f/nfx74wfb34qjb437.jpg?skj2io4l,https://www.famousfix.com/topic/maria-roe-vincent-41644309,,,,
https://img4.bdbphotos.com/images/120x156/6/b/6b87qcov2y2myo2c.jpg?skj2io4l,https://www.famousfix.com/topic/jonita-gandhi,Jonita Gandhi is an Indian playback singer predominantly in Hindi and Tamil languages and known for her YouTube presence. Her singing debut in Bollywood started through Chennai Express title track (in 2013).,"Age	31",,
https://img4.bdbphotos.com/images/120x156/6/b/6b87qcov2y2myo2c.jpg?skj2io4l,https://www.famousfix.com/topic/jonita-gandhi,Jonita Gandhi is an Indian playback singer predominantly in Hindi and Tamil languages and known for her YouTube presence. Her singing debut in Bollywood started through Chennai Express title track (in 2013).,"Birthday	23 October, 1989",,
https://img4.bdbphotos.com/images/120x156/6/b/6b87qcov2y2myo2c.jpg?skj2io4l,https://www.famousfix.com/topic/jonita-gandhi,Jonita Gandhi is an Indian playback singer predominantly in Hindi and Tamil languages and known for her YouTube presence. Her singing debut in Bollywood started through Chennai Express title track (in 2013).,"Zodiac Sign	Scorpio",,
https://img4.bdbphotos.com/images/120x156/6/b/6b87qcov2y2myo2c.jpg?skj2io4l,https://www.famousfix.com/topic/jonita-gandhi,Jonita Gandhi is an Indian playback singer predominantly in Hindi and Tamil languages and known for her YouTube presence. Her singing debut in Bollywood started through Chennai Express title track (in 2013).,"Nationality	Indian",,
https://img4.bdbphotos.com/images/120x156/6/b/6b87qcov2y2myo2c.jpg?skj2io4l,https://www.famousfix.com/topic/jonita-gandhi,Jonita Gandhi is an Indian playback singer predominantly in Hindi and Tamil languages and known for her YouTube presence. Her singing debut in Bollywood started through Chennai Express title track (in 2013).,"Occupation	Singer",,
https://img4.bdbphotos.com/images/120x156/6/b/6b87qcov2y2myo2c.jpg?skj2io4l,https://www.famousfix.com/topic/jonita-gandhi,,"Age	31",,
https://img4.bdbphotos.com/images/120x156/6/b/6b87qcov2y2myo2c.jpg?skj2io4l,https://www.famousfix.com/topic/jonita-gandhi,,"Birthday	23 October, 1989",,
https://img4.bdbphotos.com/images/120x156/6/b/6b87qcov2y2myo2c.jpg?skj2io4l,https://www.famousfix.com/topic/jonita-gandhi,,"Zodiac Sign	Scorpio",,
https://img4.bdbphotos.com/images/120x156/6/b/6b87qcov2y2myo2c.jpg?skj2io4l,https://www.famousfix.com/topic/jonita-gandhi,,"Nationality	Indian",,
https://img4.bdbphotos.com/images/120x156/6/b/6b87qcov2y2myo2c.jpg?skj2io4l,https://www.famousfix.com/topic/jonita-gandhi,,"Occupation	Singer",,
https://img4.bdbphotos.com/images/120x156/t/p/tp1okrt17mjem7.jpg?skj2io4l,https://www.famousfix.com/topic/m-l-r-karthikeyan,"Please write a description for this profile. This is the text that will appear on the about page and should be a description of what this topic is. For people, this would include a biography, including a description of their early life and career; for films and TV shows: a plot + other information about this title, etc.",,,
https://img4.bdbphotos.com/images/120x156/t/p/tp1okrt17mjem7.jpg?skj2io4l,https://www.famousfix.com/topic/m-l-r-karthikeyan,,,,
https://img4.bdbphotos.com/images/120x156/3/i/3iym5dtxylqzqxzt.jpg?skj2io4l,https://www.famousfix.com/topic/aalap-raju,"Aalaap Raju (born 6 June 1979) is a playback singer and a bass player from Chennai, India. His rendition of Enamo Aedho from the movie Ko composed by Harris Jayaraj topped the music charts for several months in 2011 and won him the Filmfare Award for Best Male Playback Singer – 2011. He has sung for music directors like Harris Jayaraj, Thaman, G.V Prakash, Deepak Dev, D.Imman, and Sreekanth Deva. His other noticeable songs include Vaaya moodi summa iru da from Mugamoodi, Engeyum Kadhal from Engeyum Kadhal, Endhan Kann Munnae from Nanban, Kadhal Oru Butterfly and Akila Akila from Oru Kal Oru Kannadi, Anjana Anjana from Vandhan Vendran, Kuthu Kuthu from Ayyanar, Endhuko Yemo from Rangam, Nenjodu Cherthu from Yuvvh, Theeyae Theeyae from Maattrraan, Jal Jal Osai from Manam Kothi Paravai, and Maya Bazaar from Ennai Arindhaal.",,,
https://img4.bdbphotos.com/images/120x156/v/6/v62kku2lzj8cj28u.jpg?skj2io4l,https://www.famousfix.com/topic/t-g-lingappa,"Thiruchirappalli Govindarajulu Lingappa (22 August 1927 – 5 February 2000) was an Indian music director who had scored music for Tamil, Kannada and Telugu movies. He was the son of G. Govindarajulu Naidu who was also a musician.",,,
https://img4.bdbphotos.com/images/120x156/l/e/lezfsz6yxsl9el.jpg?skj2io4l,https://www.famousfix.com/topic/mahathi,Mahathi is a Carnatic musician and playback singer for film songs in several Indian languages.,,,
https://img4.bdbphotos.com/images/120x156/l/e/lezfsz6yxsl9el.jpg?skj2io4l,https://www.famousfix.com/topic/mahathi,,,,
https://img4.bdbphotos.com/images/120x156/o/d/odpk4rpaj8xtxatp.jpg?skj2io4l,https://www.famousfix.com/topic/rahul-nambiar-6599696,"Rahul Nambiar is an Indian playback singer and live performer. An MBA and M.Com-graduate, he won the Swapthaswarangal show in 2001 and began singing live. He later ventured into playback singing, performing for many leading South Indian film composers in various languages, while also launching an independent band named Rahlaap with bass player Aalap Raju.",,,
https://img4.bdbphotos.com/images/120x156/y/h/yh7zae3ey7p7pe73.jpg?skj2io4l,https://www.famousfix.com/topic/a-m-rajah,"Aemala Manmadharaju Rajah (popularly known as A. M. Rajah) was an Indian playback singer and music director. His songs were featured in numerous Tamil, Telugu, Malayalam and Kannada in the 1950s, early 1960s and early 1970s. He also sang in a few Hindi and Sinhalese films during this period. He also composed music for several films.",,,
https://img4.bdbphotos.com/images/120x156/m/r/mrnfyweke10xew1y.jpg?skj2io4l,https://www.famousfix.com/topic/jikki,"Pillavalu Gajapathi Krishnaveni (3 November 1935 – 16 August 2004), more famously known as Jikki, was an Indian playback singer from Andhra Pradesh. She sang around 10,000 songs in Telugu, Tamil, Kannada, Malayalam, Hindi and Sinhala languages. Her mother tongue was Telugu. She spoke Tamil fluently.",,,
https://img4.bdbphotos.com/images/120x156/n/4/n4ptyvqjxnwhnx.jpg?skj2io4l,https://www.famousfix.com/topic/suchitra-actor,"Suchitra Ramadurai (born Suchitra Ramadurai), known by the mononym Suchitra, is an Indian Tamil radio jockey and popular Tamil, Malayalam, Kannada and Telugu playback singer.",,,
https://img4.bdbphotos.com/images/120x156/n/4/n4ptyvqjxnwhnx.jpg?skj2io4l,https://www.famousfix.com/topic/suchitra-actor,,,,
https://img4.bdbphotos.com/images/120x156/g/y/gy6tfnvdyq5k5q.jpg?skj2io4l,https://www.famousfix.com/topic/sowmya-raoh,"Sowmya Raoh is an Indian playback singer who has performed in Kannada, Tamil, Hindi and Telugu languages.",,,
https://img4.bdbphotos.com/images/120x156/g/y/gy6tfnvdyq5k5q.jpg?skj2io4l,https://www.famousfix.com/topic/sowmya-raoh,,,,
https://img4.bdbphotos.com/images/120x156/k/1/k1jf4i7ti9hvkv.jpg?skj2io4l,https://www.famousfix.com/topic/baba-sehgal,"Harjeet Singh ""Baba"" Sehgal, is an Indian rapper. He is considered to be the world's first Hindi rap megastar. He is also involved in various other areas of the entertainment industry, and works in several different languages' media. He was a contestant in the reality show Bigg Boss in 2006.",,,
https://img4.bdbphotos.com/images/120x156/o/p/op9ij7j4q5zkkz.jpg?skj2io4l,https://www.famousfix.com/topic/harish-raghavendra-6469292,"Harish Raghavendra (born 7 January 1976) is an Indian vocalist and actor from Chennai, India. He is the son of photographer P.V Raghavendran. Harish is best known for his songs like Hey Azhagiya Theeyee from Minnale, Nirpadhuve Nadapadhuve from Barathi, Devathayai Kanden from Kadhal Kondein, Sakkarai Nilave from Youth, Melliname Melliname from Shahjahan and Anbe Enn Anbe from Dhaam Dhoom. He has also acted in a few Tamil movies. He debuted as an actor in Vikadan directed by Arun Pandiyan in which he played the lead role. He also played a brother-role for Ajith Kumar in Thirupathi, which was written and directed by Perarasu.",,,
https://img4.bdbphotos.com/images/120x156/o/p/op9ij7j4q5zkkz.jpg?skj2io4l,https://www.famousfix.com/topic/harish-raghavendra-6469292,,,,
https://img4.bdbphotos.com/images/120x156/q/1/q195v64mfqpz91.jpg?skj2io4l,https://www.famousfix.com/topic/remya-nambeesan,"Remya Nambeesan (born 1 January 1986) is an Indian film actress and singer who appears in Malayalam and Tamil films. She has starred in over 60 films as child artist, minor supporting roles to character roles and has also sung over dozen songs including the song ""Aande Londe"" for the film Ivan Megharoopan (2012) and song ""Muthuchippi Poloru"" for Thattathin Marayathu (2012)  .","Age	35",,
https://img4.bdbphotos.com/images/120x156/q/1/q195v64mfqpz91.jpg?skj2io4l,https://www.famousfix.com/topic/remya-nambeesan,"Remya Nambeesan (born 1 January 1986) is an Indian film actress and singer who appears in Malayalam and Tamil films. She has starred in over 60 films as child artist, minor supporting roles to character roles and has also sung over dozen songs including the song ""Aande Londe"" for the film Ivan Megharoopan (2012) and song ""Muthuchippi Poloru"" for Thattathin Marayathu (2012)  .","Birthday	24 March, 1986",,
https://img4.bdbphotos.com/images/120x156/q/1/q195v64mfqpz91.jpg?skj2io4l,https://www.famousfix.com/topic/remya-nambeesan,"Remya Nambeesan (born 1 January 1986) is an Indian film actress and singer who appears in Malayalam and Tamil films. She has starred in over 60 films as child artist, minor supporting roles to character roles and has also sung over dozen songs including the song ""Aande Londe"" for the film Ivan Megharoopan (2012) and song ""Muthuchippi Poloru"" for Thattathin Marayathu (2012)  .","Birthplace Cochin, Kerala, India ",,
https://img4.bdbphotos.com/images/120x156/q/1/q195v64mfqpz91.jpg?skj2io4l,https://www.famousfix.com/topic/remya-nambeesan,"Remya Nambeesan (born 1 January 1986) is an Indian film actress and singer who appears in Malayalam and Tamil films. She has starred in over 60 films as child artist, minor supporting roles to character roles and has also sung over dozen songs including the song ""Aande Londe"" for the film Ivan Megharoopan (2012) and song ""Muthuchippi Poloru"" for Thattathin Marayathu (2012)  .","Height	5' 6"" (168 cm)",,
https://img4.bdbphotos.com/images/120x156/q/1/q195v64mfqpz91.jpg?skj2io4l,https://www.famousfix.com/topic/remya-nambeesan,"Remya Nambeesan (born 1 January 1986) is an Indian film actress and singer who appears in Malayalam and Tamil films. She has starred in over 60 films as child artist, minor supporting roles to character roles and has also sung over dozen songs including the song ""Aande Londe"" for the film Ivan Megharoopan (2012) and song ""Muthuchippi Poloru"" for Thattathin Marayathu (2012)  .","Eye Color	Black",,
https://img4.bdbphotos.com/images/120x156/q/1/q195v64mfqpz91.jpg?skj2io4l,https://www.famousfix.com/topic/remya-nambeesan,"Remya Nambeesan (born 1 January 1986) is an Indian film actress and singer who appears in Malayalam and Tamil films. She has starred in over 60 films as child artist, minor supporting roles to character roles and has also sung over dozen songs including the song ""Aande Londe"" for the film Ivan Megharoopan (2012) and song ""Muthuchippi Poloru"" for Thattathin Marayathu (2012)  .","Hair Color	Black",,
https://img4.bdbphotos.com/images/120x156/q/1/q195v64mfqpz91.jpg?skj2io4l,https://www.famousfix.com/topic/remya-nambeesan,"Remya Nambeesan (born 1 January 1986) is an Indian film actress and singer who appears in Malayalam and Tamil films. She has starred in over 60 films as child artist, minor supporting roles to character roles and has also sung over dozen songs including the song ""Aande Londe"" for the film Ivan Megharoopan (2012) and song ""Muthuchippi Poloru"" for Thattathin Marayathu (2012)  .","Zodiac Sign	Aries",,
https://img4.bdbphotos.com/images/120x156/q/1/q195v64mfqpz91.jpg?skj2io4l,https://www.famousfix.com/topic/remya-nambeesan,"Remya Nambeesan (born 1 January 1986) is an Indian film actress and singer who appears in Malayalam and Tamil films. She has starred in over 60 films as child artist, minor supporting roles to character roles and has also sung over dozen songs including the song ""Aande Londe"" for the film Ivan Megharoopan (2012) and song ""Muthuchippi Poloru"" for Thattathin Marayathu (2012)  .","Nationality	Indian",,
https://img4.bdbphotos.com/images/120x156/q/1/q195v64mfqpz91.jpg?skj2io4l,https://www.famousfix.com/topic/remya-nambeesan,"Remya Nambeesan (born 1 January 1986) is an Indian film actress and singer who appears in Malayalam and Tamil films. She has starred in over 60 films as child artist, minor supporting roles to character roles and has also sung over dozen songs including the song ""Aande Londe"" for the film Ivan Megharoopan (2012) and song ""Muthuchippi Poloru"" for Thattathin Marayathu (2012)  .","Occupation	Actress",,
https://img4.bdbphotos.com/images/120x156/q/1/q195v64mfqpz91.jpg?skj2io4l,https://www.famousfix.com/topic/remya-nambeesan,"Remya Nambeesan (born 1 January 1986) is an Indian film actress and singer who appears in Malayalam and Tamil films. She has starred in over 60 films as child artist, minor supporting roles to character roles and has also sung over dozen songs including the song ""Aande Londe"" for the film Ivan Megharoopan (2012) and song ""Muthuchippi Poloru"" for Thattathin Marayathu (2012)  .","Claim to Fame	Pandiya Naadu",,
https://img4.bdbphotos.com/images/120x156/g/k/gklsdt236pqxkg.jpg?skj2io4l,https://www.famousfix.com/topic/suresh-peters,"Suresh Peters (born 26 April 1968) is a multi talented artist in the field of Indian music. He is a music producer, a professional drummer, an award winning music director in five Indian languages and a playback singer in multiple Indian languages for feature films in India.",,,
https://img4.bdbphotos.com/images/120x156/s/p/spbd1m23x9xggx3.jpg?skj2io4l,https://www.famousfix.com/topic/p-unni-krishnan,Parakkal Unnikrishnan (born 9 July 1966) is an Indian Carnatic vocalist and playback singer.,,,
https://img4.bdbphotos.com/images/120x156/o/2/o29tkycpkcl1o1.jpg?skj2io4l,https://www.famousfix.com/topic/m-l-vasanthakumari,"Madras Lalitangi Vasanthakumari (popularly referred to as MLV) (3 July 1928 – 31 October 1990) was a Carnatic musician and playback singer for film songs in many Indian languages. MLV and her contemporaries D. K. Pattammal and M. S. Subbulakshmi are popularly referred to as the female trinity of Carnatic Music. A prime disciple of G. N. Balasubramaniam, she was the youngest among the established musicians of that era, and was the youngest female awardee of the Sangita Kalanidhi award.",,,
https://img4.bdbphotos.com/images/120x156/t/b/tbokw878omwhbt.jpg?skj2io4l,https://www.famousfix.com/topic/madhu-balakrishnan-6195489,"Madhu Balakrishnan is an Indian playback singer who sings in Malayalam, Telugu, Tamil, Kannada and Tulu.",,,
https://img4.bdbphotos.com/images/120x156/d/a/dacb7w309i2yy90.jpg?skj2io4l,https://www.famousfix.com/topic/jayachandran,"Paliyath Jayachandrakuttan, popularly known as P. Jayachandran, is an Indian playback singer and classical musician from Kerala. Jayachandran is best known for his captivating voice which gave him the title Bhava Gayakan by the music fraternity of South India.",,,
https://img4.bdbphotos.com/images/120x156/7/c/7cu3p9b20h8y7y.jpg?skj2io4l,https://www.famousfix.com/topic/p-b-sreenivas,"Prathivadi Bhayankara Sreenivas (22 September 1930 – 14 April 2013), commonly known as P. B. Srinivas, was an Indian playback singer and lyricist. He has sung predominantly in Kannada and other languages such as Tamil, Telugu, Hindi, Malayalam, Tulu and Konkani.",,,
https://img4.bdbphotos.com/images/120x156/y/h/yh6fz7ydz0k50z.jpg?skj2io4l,https://www.famousfix.com/topic/jassie-gift-6017424,"Jassie Gift is an Indian film music composer and playback singer from Thiruvananthapuram, India. He composes songs for Malayalam, Kannada, Telugu and Tamil films. He became famous after his song ""Lajjavathiye"" in the film 4 the people became a hit. Jassie won the Best Music Director award at The Bangalore Times Film Awards 2011.",,,
https://img4.bdbphotos.com/images/120x156/y/h/yh6fz7ydz0k50z.jpg?skj2io4l,https://www.famousfix.com/topic/jassie-gift-6017424,,,,
https://img4.bdbphotos.com/images/120x156/q/4/q4aswz3btq724q.jpg?skj2io4l,https://www.famousfix.com/topic/unni-menon,"Unni Menon is an Indian film playback singer. He has sung over 3000 songs in South Indian languages like Malayalam, Tamil, Telugu and Kannada. In the early part of his career, he spent many years as a low-profile playback singer. The turning point in his career came when he sang the song ""Pudhu Vellai Mazhai"" from Mani Ratnam's award-winning 1992 Tamil film Roja, composed by A. R. Rahman. He has frequently associated with A. R. Rahman, lending his voice to nearly 25 popular songs from films like Karuththamma (1994) and Minsaara Kanavu (1997).",,"
					RankTitle
				
				
					
						-
						Pudhu Vellai Mazhai						
					
																	
			","
					
						Pudhu Vellai Mazhai
						
					
				"
https://img4.bdbphotos.com/images/120x156/q/4/q4aswz3btq724q.jpg?skj2io4l,https://www.famousfix.com/topic/unni-menon,,,,
https://img4.bdbphotos.com/images/120x156/9/c/9cnh33jjdjr3hn.jpg?skj2io4l,https://www.famousfix.com/topic/s-p-b-charan,"Sripathi Panditharadhyula Charan is an Indian film playback singer, actor, and producer known for his works primarily in Tamil cinema.",,"
					RankTitle
				
				
					
						-
						Pudhu Vellai Mazhai						
					
																	
			","
					
						Pudhu Vellai Mazhai
						
					
				"
